American Dreamz|$17,000,000|$16,510,971
How She Move|$17,000,000|$8,607,815
Running Scared|$17,000,000|$9,729,088
The Apparition|$17,000,000|$10,637,281
Bobby Jones: Stroke of Genius|$17,000,000|$2,694,071
Shanghai Surprise|$17,000,000|$2,315,000
L'illusionniste|$17,000,000|$8,609,949
Roar|$17,000,000|$2,110,050
Veronica Guerin|$17,000,000|$9,438,074
Genius|$17,000,000|$5,653,176
Southland Tales|$17,000,000|$364,607
Escobar: Paradise Lost|$17,000,000|$1,973,945
Mune, le gardien de la lune|$17,000,000|$14,534,046
Chasseurs de dragons|$17,000,000|$13,446,115
Damnation Alley|$17,000,000|$0
The Young Messiah|$16,800,000|$7,313,697
FUR: An Imaginary Portrait of Diane Arbus|$16,800,000|$2,281,089
My Girl|$16,500,000|$58,011,485
Wall Street|$16,500,000|$43,848,100
Sense and Sensibility|$16,500,000|$134,993,774
The Illusionist|$16,500,000|$83,792,062
Becoming Jane|$16,500,000|$39,380,876
House of Sand and Fog|$16,500,000|$16,157,923
Sydney White|$16,500,000|$13,636,339
Arn - Tempelriddaren|$16,500,000|$21,404,122
Dead Poets Society|$16,400,000|$239,500,000
Dumb & Dumber|$16,000,000|$246,400,000
When Harry Met Sallyâ¦|$16,000,000|$92,961,960
Road Trip|$16,000,000|$119,739,110
The Verdict|$16,000,000|$53,977,250
Varsity Blues|$16,000,000|$54,294,169
Moonrise Kingdom|$16,000,000|$68,582,095
The Artist|$16,000,000|$128,256,712
The Unborn|$16,000,000|$78,208,812
The Master of Disguise|$16,000,000|$40,363,530
The Texas Chainsaw Massacre: The Beginning|$16,000,000|$50,517,763
El Laberinto del Fauno|$16,000,000|$87,041,569
The Roommate|$16,000,000|$52,545,707
The Messengers|$16,000,000|$53,774,833
See Spot Run|$16,000,000|$43,057,552
Double Impact|$16,000,000|$29,090,445
Baby Boy|$16,000,000|$28,734,552
Joe Dirt|$16,000,000|$30,987,695
The Women|$16,000,000|$50,103,808
Hot Fuzz|$16,000,000|$81,742,618
Vicky Cristina Barcelona|$16,000,000|$104,504,817
Boys and Girls|$16,000,000|$21,799,652
LÃ©on|$16,000,000|$45,284,974
Remember Me|$16,000,000|$56,506,120
White Oleander|$16,000,000|$21,657,770
Jennifer's Body|$16,000,000|$31,943,401
Drowning Mona|$16,000,000|$15,980,376
Radio Days|$16,000,000|$14,792,779
How to Deal|$16,000,000|$14,108,518
Left Behind|$16,000,000|$20,769,209
Soul Plane|$16,000,000|$14,553,807
My Stepmother Is an Alien|$16,000,000|$13,854,000
People Like Us|$16,000,000|$12,617,472
The Thirteenth Floor|$16,000,000|$11,810,854
The Cookout|$16,000,000|$11,540,112
Superfly|$16,000,000|$9,830,910
Meteor|$16,000,000|$8,400,000
Highlander|$16,000,000|$12,900,000
Bleed for This|$16,000,000|$6,248,077
Hollywood Ending|$16,000,000|$14,839,383
Duets|$16,000,000|$6,615,452
Detroit Rock City|$16,000,000|$5,825,314
Things We Lost in the Fire|$16,000,000|$8,120,148
The Homesman|$16,000,000|$8,217,571
Trance|$16,000,000|$22,594,052
The Immigrant|$16,000,000|$7,585,011
Steel|$16,000,000|$1,686,429
The White Countess|$16,000,000|$2,814,566
Bienvenue chez les Ch'tis|$16,000,000|$247,474,497
Men, Women and Children|$16,000,000|$1,705,908
Enter the Void|$16,000,000|$1,467,278
Good|$16,000,000|$31,631
Vamps|$16,000,000|$94,812
Haeundae|$16,000,000|$64,733,391
Hachiko: A Dog's Story|$16,000,000|$47,707,417
Zulu|$16,000,000|$1,844,228
Juwanna Mann|$15,600,000|$13,771,817
La MÃ´me|$15,500,000|$88,611,837
Ararat|$15,500,000|$1,693,000
Slow Burn|$15,500,000|$1,237,615
Madison|$15,500,000|$517,262
The Yellow Handkerchief|$15,500,000|$318,623
Wasabi|$15,300,000|$7,000,000
Slither|$15,250,000|$12,930,343
Home Alone|$15,000,000|$476,684,675
Beverly Hills Cop|$15,000,000|$316,300,000
Top Gun|$15,000,000|$356,800,601
Tootsie|$15,000,000|$177,200,000
3 Men and a Baby|$15,000,000|$167,780,960
The Kingâs Speech|$15,000,000|$430,821,168
American Beauty|$15,000,000|$356,258,047
Crouching Tiger, Hidden Dragon|$15,000,000|$213,514,672
Twins|$15,000,000|$216,600,000
Scream|$15,000,000|$173,046,663
Annabelle: Creation|$15,000,000|$305,492,201
Jackass Presents: Bad Grandpa|$15,000,000|$160,903,019
Heaven Can Wait|$15,000,000|$98,800,000
The Color Purple|$15,000,000|$93,589,701
The Imitation Game|$15,000,000|$227,773,686
Beetlejuice|$15,000,000|$73,326,666
Ben-Hur|$15,000,000|$73,000,000
Mama|$15,000,000|$148,095,566
Private Benjamin|$15,000,000|$69,847,348
Coal Miner's Daughter|$15,000,000|$67,182,787
Lethal Weapon|$15,000,000|$120,192,350
Diary of a Wimpy Kid|$15,000,000|$76,954,311
National Lampoonâs Vacation|$15,000,000|$61,400,000
Halloween|$15,000,000|$77,514,401
The Queen|$15,000,000|$128,885,873
Why Did I Get Married?|$15,000,000|$55,934,178
The Woman in Black|$15,000,000|$128,955,898
Little Women|$15,000,000|$50,003,303
The Deer Hunter|$15,000,000|$50,000,000
When a Stranger Calls|$15,000,000|$67,215,435
Big Fat Liar|$15,000,000|$52,461,017
Cop Land|$15,000,000|$63,706,632
Wag the Dog|$15,000,000|$64,252,038
Snitch|$15,000,000|$57,907,734
The Lizzie McGuire Movie|$15,000,000|$55,534,455
Krampus|$15,000,000|$61,788,393
End of Watch|$15,000,000|$57,586,606
The Faculty|$15,000,000|$40,283,321
What's Love Got to Do With It|$15,000,000|$39,100,956
Not Another Teen Movie|$15,000,000|$62,401,343
Wild|$15,000,000|$52,460,543
Lawrence of Arabia|$15,000,000|$69,995,385
The Theory of Everything|$15,000,000|$123,327,692
Drive|$15,000,000|$81,357,930
The Skulls|$15,000,000|$35,007,180
Hawaii|$15,000,000|$34,562,222
Malibu's Most Wanted|$15,000,000|$34,499,204
All About Steve|$15,000,000|$40,127,259
Where the Heart Is|$15,000,000|$40,862,054
Halloween 2|$15,000,000|$38,512,850
The Last House on the Left|$15,000,000|$46,526,243
Because of Winn-Dixie|$15,000,000|$33,508,485
The Wedding Date|$15,000,000|$47,175,038
The Princess Bride|$15,000,000|$30,858,487
Halloween: Resurrection|$15,000,000|$37,659,652
The Great Debaters|$15,000,000|$30,261,293
When the Game Stands Tall|$15,000,000|$30,138,912
Clash of the Titans|$15,000,000|$44,400,000
Confessions of a Teenage Drama Queen|$15,000,000|$33,118,854
The Object of my Affection|$15,000,000|$29,145,924
28 Weeks Later|$15,000,000|$64,232,714
Grosse Pointe Blank|$15,000,000|$31,070,412
Love and Basketball|$15,000,000|$27,709,625
Home Again|$15,000,000|$37,337,061
Book of Shadows: Blair Witch 2|$15,000,000|$47,721,314
Boogie Nights|$15,000,000|$43,111,725
Ramona and Beezus|$15,000,000|$27,469,621
The November Man|$15,000,000|$34,820,335
The Craft|$15,000,000|$55,669,466
Match Point|$15,000,000|$87,973,835
The Remains of the Day|$15,000,000|$63,954,968
Nowhere to Run|$15,000,000|$52,189,039
Urban Legends: Final Cut|$15,000,000|$38,574,362
The Place Beyond the Pines|$15,000,000|$47,011,449
Flicka|$15,000,000|$21,896,367
The Hills Have Eyes II|$15,000,000|$37,466,538
Keanu|$15,000,000|$20,688,141
Country Strong|$15,000,000|$20,601,987
Tuck Everlasting|$15,000,000|$19,344,615
The Marine|$15,000,000|$22,165,608
Disturbing Behavior|$15,000,000|$19,014,238
The Big Lebowski|$15,000,000|$46,189,568
A Most Wanted Man|$15,000,000|$36,068,890
The Hurt Locker|$15,000,000|$49,894,223
Eye of the Beholder|$15,000,000|$18,260,865
The Man with the Iron Fists|$15,000,000|$22,018,988
Firestarter|$15,000,000|$15,136,870
Killing Them Softly|$15,000,000|$39,238,443
Freddy Got Fingered|$15,000,000|$14,249,005
One Day|$15,000,000|$59,168,692
De-Lovely|$15,000,000|$18,524,496
Whip It|$15,000,000|$18,889,972
The Pirates Who Don't Do Anything: A VeggieTales Movie|$15,000,000|$13,248,444
U2 3D|$15,000,000|$26,170,402
Highlander: Endgame|$15,000,000|$12,801,190
The Founder|$15,000,000|$18,538,962
Idlewild|$15,000,000|$12,669,914
Confidence|$15,000,000|$12,212,417
Knockaround Guys|$15,000,000|$12,419,700
The Muse|$15,000,000|$11,614,954
Barney's Great Adventure|$15,000,000|$11,156,471
New York Stories|$15,000,000|$10,763,469
Home Fries|$15,000,000|$10,513,979
Here on Earth|$15,000,000|$10,845,127
Raise Your Voice|$15,000,000|$14,811,980
Brazil|$15,000,000|$9,932,146
The Dark Half|$15,000,000|$9,579,068
Black Snake Moan|$15,000,000|$10,951,153
Dark Blue|$15,000,000|$12,262,065
Peeples|$15,000,000|$9,307,166
A Mighty Heart|$15,000,000|$19,153,568
Brainstorm|$15,000,000|$8,921,050
Whatever it Takes|$15,000,000|$8,735,529
Boat Trip|$15,000,000|$14,933,713
The Importance of Being Earnest|$15,000,000|$8,378,141
The Love Letter|$15,000,000|$9,044,093
Hoot|$15,000,000|$8,224,998
In Bruges|$15,000,000|$34,533,783
Promised Land|$15,000,000|$12,394,562
Mulholland Drive|$15,000,000|$11,919,578
The Rocker|$15,000,000|$8,767,338
Post Grad|$15,000,000|$6,563,402
Hotel Artemis|$15,000,000|$11,089,686
Whatever Works|$15,000,000|$35,106,706
The In Crowd|$15,000,000|$5,217,498
Los tres entierros de Melquiades Estrada|$15,000,000|$13,454,474
Jakob the Liar|$15,000,000|$4,956,401
Se jie|$15,000,000|$65,167,430
Kiss Kiss, Bang Bang|$15,000,000|$16,829,464
Idle Hands|$15,000,000|$4,023,741
Scouts Guide to the Zombie Apocalypse|$15,000,000|$15,554,855
Blood and Chocolate|$15,000,000|$6,551,310
You Will Meet a Tall Dark Stranger|$15,000,000|$34,247,816
Never Let Me Go|$15,000,000|$11,173,718
The Company|$15,000,000|$3,396,508
Transsiberian|$15,000,000|$6,379,575
Crazy in Alabama|$15,000,000|$1,954,202
The Clan of the Cave Bear|$15,000,000|$1,953,732
Funny Games|$15,000,000|$8,200,127
Banlieue 13|$15,000,000|$11,599,903
Felicia's Journey|$15,000,000|$1,970,268
Metropolis|$15,000,000|$1,405,032
Nie yin niang|$15,000,000|$6,832,542
Things to Do in Denver when You're Dead|$15,000,000|$529,766
The Reluctant Fundamentalist|$15,000,000|$528,731
The Return|$15,000,000|$5,953,886
Buffalo Soldiers|$15,000,000|$353,743
Steal (Canadian Release)|$15,000,000|$220,944
Centurion|$15,000,000|$7,885,048
Ong-Bak 2|$15,000,000|$7,583,050
Silent Trigger|$15,000,000|$76,382
Midnight Meat Train|$15,000,000|$1,590,246
Winnie Mandela|$15,000,000|$61,847
The Son of No One|$15,000,000|$1,148,578
All the Queen's Men|$15,000,000|$22,723
The Good Night|$15,000,000|$22,441
Khumba|$15,000,000|$20,898,221
A Few Best Men|$15,000,000|$17,224,539
Automata|$15,000,000|$6,775,458
Chiamatemi Francesco - Il papa della gente|$15,000,000|$3,454,036
Bathory|$15,000,000|$3,436,763
Dungeons & Dragons: Wrath of the Dragon God|$15,000,000|$909,822
In Dubious Battle|$15,000,000|$214,182
Broken Horses|$15,000,000|$3,471
Pandaemonium|$15,000,000|$0
Shinjuku Incident|$15,000,000|$0
The Meg|$15,000,000|$0
Groundhog Day|$14,600,000|$70,906,973
Magic Mike XXL|$14,500,000|$123,709,460
Romeo+Juliet|$14,500,000|$147,542,381
Elle s'appelait Sarah|$14,500,000|$25,480,031
Freedom|$14,500,000|$812,783
Unforgiven|$14,400,000|$159,157,447
Manderlay|$14,200,000|$543,306
Pretty Woman|$14,000,000|$432,645,872
Fatal Attraction|$14,000,000|$320,100,000
Slumdog Millionaire|$14,000,000|$384,530,440
Towering Inferno|$14,000,000|$139,700,000
Crocodile Dundee 2|$14,000,000|$239,606,210
Born on the Fourth of July|$14,000,000|$70,001,698
Cool Runnings|$14,000,000|$155,056,263
Stomp the Yard|$14,000,000|$75,525,718
My Bloody Valentine|$14,000,000|$102,836,002
The Possession|$14,000,000|$82,925,064
First Blood|$14,000,000|$125,212,904
The Spy Who Loved Me|$14,000,000|$185,400,000
Urban Legend|$14,000,000|$72,571,864
Taps|$14,000,000|$35,856,053
Tyler Perry's Good Deeds|$14,000,000|$35,579,177
White Fang|$14,000,000|$34,729,091
Dangerous Liaisons|$14,000,000|$34,700,000
Superstar|$14,000,000|$30,628,981
The Iron Lady|$14,000,000|$115,592,104
Poetic Justice|$14,000,000|$27,450,453
Jonah: A VeggieTales Movie|$14,000,000|$25,608,779
All About the Benjamins|$14,000,000|$25,873,145
Exorcist II: The Heretic|$14,000,000|$25,011,000
Our Family Wedding|$14,000,000|$21,410,546
Vampire in Brooklyn|$14,000,000|$19,637,147
An American Haunting|$14,000,000|$30,443,277
My Boss's Daughter|$14,000,000|$15,549,702
A Perfect Getaway|$14,000,000|$22,815,460
Thinner|$14,000,000|$15,171,475
Dead Man on Campus|$14,000,000|$15,064,948
Tea with Mussolini|$14,000,000|$14,395,874
New York, New York|$14,000,000|$13,800,000
Jason X|$14,000,000|$16,951,798
Crooklyn|$14,000,000|$13,024,170
I Think I Love My Wife|$14,000,000|$13,205,411
Hot Tub Time Machine 2|$14,000,000|$12,452,601
Bobby|$14,000,000|$20,597,806
Head Over Heels|$14,000,000|$10,397,365
Fun Size|$14,000,000|$11,166,615
Lost and Found|$14,000,000|$6,552,255
Le Scaphandre et le Papillon|$14,000,000|$22,754,472
Little Children|$14,000,000|$14,121,177
Gossip|$14,000,000|$12,591,270
A Walk on the Moon|$14,000,000|$4,741,987
Suffragette|$14,000,000|$34,044,909
Catch a Fire|$14,000,000|$5,782,198
Mr. Turner|$14,000,000|$25,187,026
Soul Survivors|$14,000,000|$4,288,246
Easy Virtue|$14,000,000|$20,537,741
Jefferson in Paris|$14,000,000|$2,461,628
Flipped|$14,000,000|$4,289,993
Caravans|$14,000,000|$1,000,000
Les herbes folles|$14,000,000|$1,903,952
Amen|$14,000,000|$274,299
The Lucky Ones|$14,000,000|$266,967
Margaret|$14,000,000|$623,292
Reign of Assassins|$14,000,000|$11,354,230
Stan Helsing: A Parody|$14,000,000|$1,553,556
Brokeback Mountain|$13,900,000|$177,012,173
Clueless|$13,700,000|$56,598,476
Ca$h|$13,700,000|$11,738,256
Teenage Mutant Ninja Turtles|$13,500,000|$202,000,000
The Ten Commandments|$13,500,000|$80,000,000
Far From Heaven|$13,500,000|$29,027,914
Seven Psychopaths|$13,500,000|$33,035,736
Quills|$13,500,000|$11,732,088
The Border|$13,500,000|$6,118,683
Der Untergang|$13,500,000|$93,631,744
The Caveman's Valentine|$13,500,000|$892,506
The Last Godfather|$13,400,000|$164,247
Under the Skin|$13,300,000|$7,229,933
Mar adentro|$13,300,000|$39,686,345
No Good Deed|$13,200,000|$54,323,210
Good Morning Vietnam|$13,000,000|$123,922,370
Black Swan|$13,000,000|$331,266,710
Save the Last Dance|$13,000,000|$122,244,329
Justin Bieber: Never Say Never|$13,000,000|$99,034,125
Miracles from Heaven|$13,000,000|$73,798,720
Snow Day|$13,000,000|$62,452,927
The Butterfly Effect|$13,000,000|$95,638,592
The Godfather: Part II|$13,000,000|$57,300,000
The Shallows|$13,000,000|$118,888,025
RoboCop|$13,000,000|$53,424,681
A Nightmare on Elm Street 4: The Dream Master|$13,000,000|$49,369,899
This Christmas|$13,000,000|$49,733,545
About Last Night|$13,000,000|$50,445,860
Dude, Where's My Car?|$13,000,000|$73,180,297
Young Guns|$13,000,000|$44,726,644
St. Vincent|$13,000,000|$54,837,234
Earth to Echo|$13,000,000|$42,174,545
10 Things I Hate About You|$13,000,000|$60,414,025
The New Guy|$13,000,000|$28,972,187
Loaded Weapon 1|$13,000,000|$27,979,399
Baby Geniuses|$13,000,000|$27,151,490
The Big Hit|$13,000,000|$27,066,941
Child's Play 2|$13,000,000|$34,166,572
Harriet the Spy|$13,000,000|$26,570,048
21 and Over|$13,000,000|$42,195,766
The Mist|$13,000,000|$57,189,408
Ex Machina|$13,000,000|$38,358,392
Being John Malkovich|$13,000,000|$32,382,381
Two Can Play That Game|$13,000,000|$22,391,450
Eye in the Sky|$13,000,000|$34,916,128
Admission|$13,000,000|$18,733,666
The Perks of Being a Wallflower|$13,000,000|$33,069,303
crazy/beautiful|$13,000,000|$19,929,123
54|$13,000,000|$16,757,163
Room|$13,000,000|$36,262,783
Woodlawn|$13,000,000|$14,403,703
Letters from Iwo Jima|$13,000,000|$67,867,998
MÃ¤n som hatar kvinnor|$13,000,000|$109,421,911
The Astronaut Farmer|$13,000,000|$11,141,213
Dirty Work|$13,000,000|$10,020,081
Woo|$13,000,000|$8,064,972
Serial Mom|$13,000,000|$7,881,335
Dick|$13,000,000|$6,276,869
Light It Up|$13,000,000|$5,871,603
Bubble Boy|$13,000,000|$5,002,310
Birthday Girl|$13,000,000|$8,130,727
Paris, je t'aime|$13,000,000|$5,175,088
Resurrecting the Champ|$13,000,000|$3,260,555
Chloe|$13,000,000|$11,831,131
The Widow of St. Pierre|$13,000,000|$3,058,380
Faithful|$13,000,000|$2,104,439
Un ProphÃ¨te|$13,000,000|$19,910,624
I Love You, Phillip Morris|$13,000,000|$23,014,027
The Vatican Tapes|$13,000,000|$14,999,638
Find Me Guilty|$13,000,000|$2,898,225
Excessive Force|$13,000,000|$1,152,117
Infamous|$13,000,000|$2,613,717
Attack the Block|$13,000,000|$6,459,183
Brothers|$13,000,000|$17,856,688
The Claim|$13,000,000|$1,375,635
In The Land of Blood and Honey|$13,000,000|$509,193
The Killer Inside Me|$13,000,000|$3,617,277
Womb|$13,000,000|$0
The Call|$12,800,000|$69,821,476
Operation Chromite|$12,700,000|$49,196,532
The Drop|$12,600,000|$19,054,534
The Crocodile Hunter: Collision Course|$12,500,000|$33,436,931
Machete|$12,500,000|$46,370,970
Antwone Fisher|$12,500,000|$23,367,586
La Guerre du feu|$12,500,000|$20,959,585
The Emperor's Club|$12,500,000|$16,193,713
True Romance|$12,500,000|$12,309,980
Sorority Row|$12,500,000|$26,735,797
Glengarry Glen Ross|$12,500,000|$10,725,228
The Boy in the Striped Pyjamas|$12,500,000|$44,083,403
Cat People|$12,500,000|$21,000,000
The Prisoner of Zenda|$12,500,000|$7,000,000
Conviction|$12,500,000|$11,826,980
Lars and the Real Girl|$12,500,000|$11,277,119
Solitary Man|$12,500,000|$4,360,548
Dancer in the Dark|$12,500,000|$45,557,491
Casino Jack|$12,500,000|$2,272,186
Oscar and Lucinda|$12,500,000|$1,612,957
The Funeral|$12,500,000|$1,412,799
Tae Guik Gi: The Brotherhood of War|$12,500,000|$69,826,708
The Perfect Game|$12,500,000|$3,931,367
The Paperboy|$12,500,000|$3,522,153
Ernest et Celestine|$12,500,000|$9,376,444
A Little Bit of Heaven|$12,500,000|$1,100,287
The Land Before Time|$12,300,000|$81,972,846
Jaws|$12,000,000|$470,700,000
The Exorcist|$12,000,000|$402,735,134
The Fault in Our Stars|$12,000,000|$307,166,834
American Pie|$12,000,000|$234,723,148
Think Like a Man|$12,000,000|$113,373,764
Heaven is for Real|$12,000,000|$100,919,111
The Golden Child|$12,000,000|$79,817,937
Star Trek II: The Wrath of Khan|$12,000,000|$95,800,000
Barbershop|$12,000,000|$77,063,461
WarGames|$12,000,000|$74,433,837
Ace Ventura: Pet Detective|$12,000,000|$107,217,396
Act of Valor|$12,000,000|$82,497,035
Witness|$12,000,000|$65,532,576
Step Up|$12,000,000|$110,989,157
Chronicle|$12,000,000|$123,681,790
Beavis and Butt-Head Do America|$12,000,000|$63,118,386
Patton|$12,000,000|$62,500,000
Project X|$12,000,000|$103,028,188
Three Billboards Outside Ebbing, Missouri|$12,000,000|$153,466,153
Lion|$12,000,000|$149,875,676
Overboard|$12,000,000|$83,232,303
Jackie Brown|$12,000,000|$74,727,492
Yentl|$12,000,000|$39,012,241
Harold & Kumar Escape from Guantanamo Bay|$12,000,000|$43,353,117
Philomena|$12,000,000|$98,963,392
Time Bandits|$12,000,000|$37,400,000
Crossroads|$12,000,000|$57,000,000
Paper Towns|$12,000,000|$85,512,300
Quarantine|$12,000,000|$41,924,774
One Hour Photo|$12,000,000|$52,223,306
The Eye|$12,000,000|$57,577,765
Johnson Family Vacation|$12,000,000|$31,286,759
How High|$12,000,000|$31,222,395
Spartacus|$12,000,000|$60,000,000
Crank|$12,000,000|$43,924,923
The Muppet Christmas Carol|$12,000,000|$27,492,918
Hell or High Water|$12,000,000|$37,584,304
Frida|$12,000,000|$56,131,239
Katy Perry: Part of Me|$12,000,000|$32,700,439
Top Five|$12,000,000|$25,514,848
Rounders|$12,000,000|$22,921,898
Casino Royale|$12,000,000|$41,744,718
Prophecy|$12,000,000|$22,673,340
Project Almanac|$12,000,000|$32,909,437
Just Wright|$12,000,000|$21,867,665
Stir of Echoes|$12,000,000|$21,133,087
Tales from the Crypt: Demon Knight|$12,000,000|$21,089,146
The Boys from Brazil|$12,000,000|$19,000,000
The Upside of Anger|$12,000,000|$28,915,761
Aquamarine|$12,000,000|$22,978,953
Nebraska|$12,000,000|$24,761,360
My Baby's Daddy|$12,000,000|$17,322,212
Max Keeble's Big Move|$12,000,000|$17,292,381
Young Adult|$12,000,000|$22,750,356
About Time|$12,000,000|$89,309,178
Wish Upon|$12,000,000|$23,477,345
Def Jam's How To Be a Player|$12,000,000|$14,010,363
Living Out Loud|$12,000,000|$12,905,901
Rachel Getting Married|$12,000,000|$17,475,475
The Postman Always Rings Twice|$12,000,000|$44,200,000
Girl with a Pearl Earring|$12,000,000|$43,274,797
Das Boot|$12,000,000|$84,970,337
Unforgettable|$12,000,000|$16,237,738
House of Flying Daggers|$12,000,000|$92,863,945
Sorority Boys|$12,000,000|$12,516,222
Marshall|$12,000,000|$10,111,433
Cadillac Records|$12,000,000|$8,942,516
Arbitrage|$12,000,000|$35,830,713
The Alamo|$12,000,000|$7,900,000
Screwed|$12,000,000|$6,982,680
Running With Scissors|$12,000,000|$8,706,701
Fortress|$12,000,000|$46,730,578
For Greater Glory|$12,000,000|$10,026,255
For Your Consideration|$12,000,000|$5,549,923
Celebrity|$12,000,000|$6,200,000
From Justin to Kelly|$12,000,000|$4,922,166
Invaders from Mars|$12,000,000|$4,984,663
Girl 6|$12,000,000|$4,880,941
In the Cut|$12,000,000|$23,693,646
Charlie Bartlett|$12,000,000|$5,295,909
Two Lovers|$12,000,000|$16,349,034
La grande bellezza|$12,000,000|$29,549,145
Last Orders|$12,000,000|$2,326,407
Gwoemul|$12,000,000|$92,618,117
The Pursuit of D.B. Cooper|$12,000,000|$2,104,164
Ravenous|$12,000,000|$2,062,406
The Dangerous Lives of Altar Boys|$12,000,000|$1,779,284
Stoker|$12,000,000|$12,034,913
Married Life|$12,000,000|$2,975,188
2046|$12,000,000|$19,287,485
Kill the Irishman|$12,000,000|$1,188,194
Duma|$12,000,000|$994,790
Darling Companion|$12,000,000|$1,200,346
Ondine|$12,000,000|$557,545
Brother|$12,000,000|$450,594
Welcome to Collinwood|$12,000,000|$4,606,284
Life Before Her Eyes|$12,000,000|$7,203,439
Critical Care|$12,000,000|$220,175
Trade|$12,000,000|$1,513,388
Fateless|$12,000,000|$196,857
San qiang pai an jing qi|$12,000,000|$310,946
Breakfast of Champions|$12,000,000|$178,287
Company Man|$12,000,000|$622,273
Nanjing! Nanjing!|$12,000,000|$20,122,558
Trash|$12,000,000|$6,553,186
5 Days of War|$12,000,000|$87,793
10 Days in a Madhouse|$12,000,000|$14,616
1612|$12,000,000|$5,400,624
Tu Xia Chuan Qi|$12,000,000|$1,828,400
Home|$12,000,000|$1,620,056
Triangle|$12,000,000|$1,595,168
Supesu Batorushippu Yamato|$12,000,000|$0
Drive Hard|$12,000,000|$0
Dancin' It's On|$12,000,000|$0
San cheng ji|$12,000,000|$0
The Dressmaker|$11,900,000|$24,041,617
Diamonds|$11,900,000|$81,897
Madadayo|$11,900,000|$48,856
Carol|$11,800,000|$43,055,169
Pet Sematary|$11,500,000|$57,469,179
Dirty Grandpa|$11,500,000|$105,241,410
The Cry of the Owl|$11,500,000|$0
St. Trinianâs|$11,400,000|$29,830,239
Star Wars Ep. IV: A New Hope|$11,000,000|$786,598,007
Gremlins|$11,000,000|$148,199,515
Doctor Zhivago|$11,000,000|$111,859,493
The Fighter|$11,000,000|$129,262,388
High School Musical 3: Senior Year|$11,000,000|$274,392,880
Fried Green Tomatoes|$11,000,000|$81,204,830
Jackass: Number Two|$11,000,000|$85,278,712
My Cousin Vinny|$11,000,000|$52,929,168
If I Stay|$11,000,000|$78,356,170
Major League|$11,000,000|$49,793,054
Phone Booth|$11,000,000|$97,837,138
A Walk to Remember|$11,000,000|$46,060,915
Dead Man Walking|$11,000,000|$83,088,295
Brooklyn|$11,000,000|$62,076,141
Cruel Intentions|$11,000,000|$75,803,716
The Secret Life of Bees|$11,000,000|$39,994,347
Woman in Gold|$11,000,000|$56,991,059
History of the World: Part I|$11,000,000|$31,672,000
I, Tonya|$11,000,000|$47,535,478
Saw VI|$11,000,000|$69,752,402
Corky Romano|$11,000,000|$25,116,103
Raising Cain|$11,000,000|$21,171,695
F.I.S.T|$11,000,000|$20,388,920
Barry Lyndon|$11,000,000|$20,169,934
Quartet|$11,000,000|$56,178,935
Out Cold|$11,000,000|$14,786,394
The Ladies Man|$11,000,000|$13,719,474
Tomcats|$11,000,000|$13,558,739
Inside Llewyn Davis|$11,000,000|$32,943,247
Frailty|$11,000,000|$19,947,280
Army of Darkness|$11,000,000|$21,502,976
Kinsey|$11,000,000|$17,443,529
What's Eating Gilbert Grape|$11,000,000|$9,170,214
Slackers|$11,000,000|$5,942,218
The Gospel of John|$11,000,000|$4,234,355
Vera Drake|$11,000,000|$13,353,855
The Guru|$11,000,000|$24,150,550
Othello|$11,000,000|$2,844,379
The Perez Family|$11,000,000|$2,794,056
The Molly Maguires|$11,000,000|$2,200,000
Return to the Blue Lagoon|$11,000,000|$2,000,000
Romance and Cigarettes|$11,000,000|$3,231,251
Copying Beethoven|$11,000,000|$6,586,324
Brighton Rock|$11,000,000|$229,653
Le prÃ©nom|$11,000,000|$25,307,405
La famille BÃ©lier|$11,000,000|$82,438,670
LOL|$11,000,000|$10,431,506
Misconduct|$11,000,000|$2,352,511
Saw V|$10,800,000|$118,209,778
Les Intouchables|$10,800,000|$484,873,045
Jindabyne|$10,800,000|$2,862,544
Kabhi Alvida Naa Kehna|$10,750,000|$32,575,443
Poltergeist|$10,700,000|$121,706,019
An Ideal Husband|$10,700,000|$31,341,183
Darkness|$10,600,000|$34,409,206
The Last Days on Mars|$10,600,000|$261,364
ET: The Extra-Terrestrial|$10,500,000|$792,965,326
2001: A Space Odyssey|$10,500,000|$69,600,460
In the Land of Women|$10,500,000|$14,140,402
There Goes My Baby|$10,500,000|$125,169
The Blue Butterfly|$10,400,000|$1,610,194
Le Fabuleux destin d'AmÃ©lie Poulain|$10,350,000|$174,201,661
Lovesick|$10,100,000|$10,143,618
Housefull|$10,100,000|$18,726,300
September Dawn|$10,100,000|$1,066,555
Good Will Hunting|$10,000,000|$225,925,989
The Grudge|$10,000,000|$187,281,115
Donât Breathe|$10,000,000|$159,047,649
Stripes|$10,000,000|$85,300,000
Saw III|$10,000,000|$163,876,815
The Purge: Election Year|$10,000,000|$118,557,124
Bring it On|$10,000,000|$90,453,550
She's All That|$10,000,000|$63,465,522
Saw IV|$10,000,000|$135,759,694
Madea's Family Reunion|$10,000,000|$63,320,521
Book Club|$10,000,000|$70,444,074
White Noise|$10,000,000|$92,094,360
The Color of Money|$10,000,000|$52,293,000
Insidious Chapter 3|$10,000,000|$120,678,444
The Mighty Ducks|$10,000,000|$50,752,337
Lady Bird|$10,000,000|$77,021,991
